Manufacturer,Model,price,Wheelbase,Width,Length,Height,body
Toyota       ,Camry,23500,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,23400,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,22900,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,22900,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,22500,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,22000,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,21999,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,21900,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,21600,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,20999,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,20900,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,20900,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,20800,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,20500,"105,2","70,1","188,5",56,sedan
Toyota       ,Corolla,19900,97,"66,7",174,"57,5",sedan
Toyota       ,Camry,18800,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,17950,"105,2","70,1","188,5",56,sedan
Toyota       ,Corolla,17900,97,"66,7",174,"57,5",sedan
Toyota       ,Corolla,17700,97,"66,7",174,"57,5",sedan
Toyota       ,Corolla,17200,97,"66,7",174,"57,5",sedan
Toyota       ,Camry,16030,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,15700,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,15700,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,15600,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,15500,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,15500,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,15500,"105,2","70,1","188,5",56,sedan
Toyota       ,Avalon,15400,"107,1","71,7","191,9","56,7",sedan
Toyota       ,Camry,14900,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,14900,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,14900,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,14700,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,14700,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,14700,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,14699,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,14500,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,14500,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,14400,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,14300,"105,2","70,1","188,5",56,sedan
Toyota       ,Corolla,14200,97,"66,7",174,"57,5",sedan
Toyota       ,Camry,14100,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,14000,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,13999,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,13900,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,13900,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,13900,"105,2","70,1","188,5",56,sedan
Toyota       ,Corolla,13700,97,"66,7",174,"57,5",sedan
Toyota       ,Corolla,13621,97,"66,7",174,"57,5",sedan
Toyota       ,Camry,13500,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,13500,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,13500,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,13500,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,13400,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,13300,"105,2","70,1","188,5",56,sedan
Toyota       ,Corolla,13200,97,"66,7",174,"57,5",sedan
Toyota       ,Camry,13100,"105,2","70,1","188,5",56,sedan
Toyota       ,Avalon,12999,"107,1","71,7","191,9","56,7",sedan
Toyota       ,Camry,12900,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,12900,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,12900,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,12800,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,12800,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,12800,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,12800,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,12700,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,12700,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,12700,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,12600,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,12500,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,12500,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,12500,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,12500,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,12500,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,12450,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,12400,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,12300,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,12300,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,12200,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,12200,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,12000,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,11999,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,11999,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,11990,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,11800,"105,2","70,1","188,5",56,sedan
Toyota       ,Corolla,11750,97,"66,7",174,"57,5",sedan
Toyota       ,Corolla,11750,97,"66,7",174,"57,5",sedan
Toyota       ,Camry,11700,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,11700,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,11550,"105,2","70,1","188,5",56,sedan
Toyota       ,Corolla,11500,97,"66,7",174,"57,5",sedan
Toyota       ,Corolla,11400,97,"66,7",174,"57,5",sedan
Toyota       ,Camry,11300,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,11200,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,10900,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,10800,"105,2","70,1","188,5",56,sedan
Toyota       ,Corolla,10700,97,"66,7",174,"57,5",sedan
Toyota       ,Camry,10500,"105,2","70,1","188,5",56,sedan
Toyota       ,Corolla,10500,97,"66,7",174,"57,5",sedan
Toyota       ,Corolla,10500,97,"66,7",174,"57,5",sedan
Toyota       ,Corolla,10400,97,"66,7",174,"57,5",sedan
Toyota       ,Corolla,10400,97,"66,7",174,"57,5",sedan
Toyota       ,Corolla,10300,97,"66,7",174,"57,5",sedan
Toyota       ,Camry,10200,"105,2","70,1","188,5",56,sedan
Toyota       ,Corolla,10200,97,"66,7",174,"57,5",sedan
Toyota       ,Camry,10100,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,9999,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,9999,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,9999,"105,2","70,1","188,5",56,sedan
Toyota       ,Corolla,9950,97,"66,7",174,"57,5",sedan
Toyota       ,Corolla,9950,97,"66,7",174,"57,5",sedan
Toyota       ,Camry,9900,"105,2","70,1","188,5",56,sedan
Toyota       ,Corolla,9800,97,"66,7",174,"57,5",sedan
Toyota       ,Corolla,9700,97,"66,7",174,"57,5",sedan
Toyota       ,Corolla,9500,97,"66,7",174,"57,5",sedan
Toyota       ,Corolla,9400,97,"66,7",174,"57,5",sedan
Toyota       ,Corolla,9300,97,"66,7",174,"57,5",sedan
Toyota       ,Camry,9200,"105,2","70,1","188,5",56,sedan
Toyota       ,Corolla,9200,97,"66,7",174,"57,5",sedan
Toyota       ,Corolla,9100,97,"66,7",174,"57,5",sedan
Toyota       ,Corolla,9003,97,"66,7",174,"57,5",sedan
Toyota       ,Camry,9000,"105,2","70,1","188,5",56,sedan
Toyota       ,Corolla,8900,97,"66,7",174,"57,5",sedan
Toyota       ,Corolla,8900,97,"66,7",174,"57,5",sedan
Toyota       ,Corolla,8900,97,"66,7",174,"57,5",sedan
Toyota       ,Camry,8800,"105,2","70,1","188,5",56,sedan
Toyota       ,Corolla,8700,97,"66,7",174,"57,5",sedan
Toyota       ,Corolla,8650,97,"66,7",174,"57,5",sedan
Toyota       ,Corolla,8600,97,"66,7",174,"57,5",sedan
Toyota       ,Corolla,8500,97,"66,7",174,"57,5",sedan
Toyota       ,Corolla,8450,97,"66,7",174,"57,5",sedan
Toyota       ,Camry,8400,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,8300,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,8000,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,7900,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,7500,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,6400,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,5800,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,4350,"105,2","70,1","188,5",56,sedan
Toyota       ,Corolla,3500,97,"66,7",174,"57,5",sedan
Toyota       ,Corolla,2800,97,"66,7",174,"57,5",sedan
Toyota       ,Camry,2600,"105,2","70,1","188,5",56,sedan
Toyota       ,Corolla,600,97,"66,7",174,"57,5",sedan
Toyota       ,Camry,0,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,0,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,0,"105,2","70,1","188,5",56,sedan
Toyota       ,Corolla,8200,97,"66,7",174,"57,5",vagon
Toyota       ,Corolla,2999,97,"66,7",174,"57,5",vagon
Toyota       ,Camry,2200,"105,2","70,1","188,5",56,vagon
Toyota       ,Sienna,68500,"114,2","73,4","193,5","67,3",van
Toyota       ,Sienna,14250,"114,2","73,4","193,5","67,3",van
Toyota       ,Tacoma,10500,"103,3","66,5","178,7","66,3",van
Volkswagen   ,Beetle,8500,"98,9","67,9","161,1","59,1",hatch
Volkswagen   ,Beetle,3500,"98,9","67,9","161,1","59,1",hatch
Volkswagen   ,Cabrio,11900,"97,4","66,7","160,4","55,7",other
Volkswagen   ,Cabrio,4950,"97,4","66,7","160,4","55,7",other
Volkswagen   ,Cabrio,4490,"97,4","66,7","160,4","55,7",other
Volkswagen   ,Jetta,1450,"98,9","68,3","172,3","56,7",other
Volkswagen   ,Jetta,29040,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,24900,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,24900,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,24800,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,24300,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,24000,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,23999,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,23999,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,23999,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,22900,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,22900,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,21500,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,21500,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,20900,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,19100,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,18600,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,17191,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,16999,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,16950,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,15900,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,15900,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,15800,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,15500,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,14900,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,14800,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,13000,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,11999,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,11900,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,9999,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,9600,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,9000,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,8900,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,8900,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,8757,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,8200,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,8100,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,6500,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,4999,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,3000,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,2500,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,2500,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,2450,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,2000,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,1900,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,1800,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,1500,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,1297,"98,9","68,3","172,3","56,7",sedan
Volkswagen   ,Jetta,0,"98,9","68,3","172,3","56,7",sedan
Volvo        ,V40,19899,"100,5","67,6","176,6","55,9",hatch
Volvo        ,S80,23880,"109,9","72,1","189,8","56,5",sedan
Volvo        ,S40,15500,"100,5","67,6","176,6","55,5",sedan
Volvo        ,S40,10900,"100,5","67,6","176,6","55,5",sedan
Volvo        ,S80,10200,"109,9","72,1","189,8","56,5",sedan
Volvo        ,S80,7900,"109,9","72,1","189,8","56,5",sedan
Volvo        ,S80,7700,"109,9","72,1","189,8","56,5",sedan
Volvo        ,S80,5999,"109,9","72,1","189,8","56,5",sedan
Volvo        ,S40,5000,"100,5","67,6","176,6","55,5",sedan
Volvo        ,S80,3200,"109,9","72,1","189,8","56,5",sedan
Volvo        ,V40,24000,"100,5","67,6","176,6","55,9",vagon
Volvo        ,V40,2900,"100,5","67,6","176,6","55,9",vagon
